User Query,Google Result,Negative,Neutral,Positive,Compound
"is jump time open on weekends
","['Jump Time is a locally-owned indoor trampoline park and family entertainment center in the Treasure Valley, proud to serve and give back to the community...', 'Get 20% off Flight Tickets  Ends on Sunday! ... Knoxville, TN Open: 9:00am - 9:00pm Change Location ... on Fridays and Saturdays. Member Reserve Jump Time.', 'First and last buses reach mid-route stops later than these times-see schedule or use ... 3:45a-10:20p weekdays, 4:55a-9:00p Saturday, 5:35a-8:20p Sunday.', 'Memberships. Make jump time anytime with a Sky Zone Membership. Play and Re-Play Every Day! Become a Sky Zone Member and get exclusive...', 'Saturday. Open Bounce - 10:00am-10:00pm. Jump & Glow 7:00pm-10:00pm ... Monday and Thursday-Purchase 1 hour of Bounce time and get the second hour for only...']",0.0,0.722,0.278,0.7964
"is jump time open on weekends
","['Jump Time is a locally-owned indoor trampoline park and family entertainment center in the Treasure Valley, proud to serve and give back to the community...', 'Get 20% off Flight Tickets  Ends on Sunday! ... Knoxville, TN Open: 9:00am - 9:00pm Change Location ... on Fridays and Saturdays. Member Reserve Jump Time.', 'First and last buses reach mid-route stops later than these times-see schedule or use ... 3:45a-10:20p weekdays, 4:55a-9:00p Saturday, 5:35a-8:20p Sunday.', 'Memberships. Make jump time anytime with a Sky Zone Membership. Play and Re-Play Every Day! Become a Sky Zone Member and get exclusive...', 'Saturday. Open Bounce - 10:00am-10:00pm. Jump & Glow 7:00pm-10:00pm ... Monday and Thursday-Purchase 1 hour of Bounce time and get the second hour for only...']",0.0,1.0,0.0,0.0
"is jump time open on weekends
","['Jump Time is a locally-owned indoor trampoline park and family entertainment center in the Treasure Valley, proud to serve and give back to the community...', 'Get 20% off Flight Tickets  Ends on Sunday! ... Knoxville, TN Open: 9:00am - 9:00pm Change Location ... on Fridays and Saturdays. Member Reserve Jump Time.', 'First and last buses reach mid-route stops later than these times-see schedule or use ... 3:45a-10:20p weekdays, 4:55a-9:00p Saturday, 5:35a-8:20p Sunday.', 'Memberships. Make jump time anytime with a Sky Zone Membership. Play and Re-Play Every Day! Become a Sky Zone Member and get exclusive...', 'Saturday. Open Bounce - 10:00am-10:00pm. Jump & Glow 7:00pm-10:00pm ... Monday and Thursday-Purchase 1 hour of Bounce time and get the second hour for only...']",0.074,0.876,0.051,-0.128
"is jump time open on weekends
","['Jump Time is a locally-owned indoor trampoline park and family entertainment center in the Treasure Valley, proud to serve and give back to the community...', 'Get 20% off Flight Tickets  Ends on Sunday! ... Knoxville, TN Open: 9:00am - 9:00pm Change Location ... on Fridays and Saturdays. Member Reserve Jump Time.', 'First and last buses reach mid-route stops later than these times-see schedule or use ... 3:45a-10:20p weekdays, 4:55a-9:00p Saturday, 5:35a-8:20p Sunday.', 'Memberships. Make jump time anytime with a Sky Zone Membership. Play and Re-Play Every Day! Become a Sky Zone Member and get exclusive...', 'Saturday. Open Bounce - 10:00am-10:00pm. Jump & Glow 7:00pm-10:00pm ... Monday and Thursday-Purchase 1 hour of Bounce time and get the second hour for only...']",0.0,0.881,0.119,0.4003
"is jump time open on weekends
","['Jump Time is a locally-owned indoor trampoline park and family entertainment center in the Treasure Valley, proud to serve and give back to the community...', 'Get 20% off Flight Tickets  Ends on Sunday! ... Knoxville, TN Open: 9:00am - 9:00pm Change Location ... on Fridays and Saturdays. Member Reserve Jump Time.', 'First and last buses reach mid-route stops later than these times-see schedule or use ... 3:45a-10:20p weekdays, 4:55a-9:00p Saturday, 5:35a-8:20p Sunday.', 'Memberships. Make jump time anytime with a Sky Zone Membership. Play and Re-Play Every Day! Become a Sky Zone Member and get exclusive...', 'Saturday. Open Bounce - 10:00am-10:00pm. Jump & Glow 7:00pm-10:00pm ... Monday and Thursday-Purchase 1 hour of Bounce time and get the second hour for only...']",0.0,1.0,0.0,0.0
"how much does legos cost
","['Under $25  $25 - $50  $50 - $75  $75 - $100  Over $100  About Us  Support  Attractions.', ""Aug 4, 2014 ... On average, one Lego piece costs 10.4 cents. Also, I think it's nice to notice that this data is fairly linear. Trending Now."", 'Mar 23, 2022 ... The average LEGO price per piece can be anywhere between $.10 and $.19. Brick Finds & Flips occasionally links to product and/or services...', 'Mar 8, 2022 ... their ideas and released a set of ten Building ... Production costs in the income statement ... subsidiaries from average exchange rates.', 'Jul 11, 2022 ... Some of the priciest and most desirable Lego sets are getting pricier, including Lego Ideas, Star Wars, Harry Potter, Nintendo and more.']",0.0,0.686,0.314,0.6705
"how much does legos cost
","['Under $25  $25 - $50  $50 - $75  $75 - $100  Over $100  About Us  Support  Attractions.', ""Aug 4, 2014 ... On average, one Lego piece costs 10.4 cents. Also, I think it's nice to notice that this data is fairly linear. Trending Now."", 'Mar 23, 2022 ... The average LEGO price per piece can be anywhere between $.10 and $.19. Brick Finds & Flips occasionally links to product and/or services...', 'Mar 8, 2022 ... their ideas and released a set of ten Building ... Production costs in the income statement ... subsidiaries from average exchange rates.', 'Jul 11, 2022 ... Some of the priciest and most desirable Lego sets are getting pricier, including Lego Ideas, Star Wars, Harry Potter, Nintendo and more.']",0.0,0.899,0.101,0.4215
"how much does legos cost
","['Under $25  $25 - $50  $50 - $75  $75 - $100  Over $100  About Us  Support  Attractions.', ""Aug 4, 2014 ... On average, one Lego piece costs 10.4 cents. Also, I think it's nice to notice that this data is fairly linear. Trending Now."", 'Mar 23, 2022 ... The average LEGO price per piece can be anywhere between $.10 and $.19. Brick Finds & Flips occasionally links to product and/or services...', 'Mar 8, 2022 ... their ideas and released a set of ten Building ... Production costs in the income statement ... subsidiaries from average exchange rates.', 'Jul 11, 2022 ... Some of the priciest and most desirable Lego sets are getting pricier, including Lego Ideas, Star Wars, Harry Potter, Nintendo and more.']",0.0,1.0,0.0,0.0
"how much does legos cost
","['Under $25  $25 - $50  $50 - $75  $75 - $100  Over $100  About Us  Support  Attractions.', ""Aug 4, 2014 ... On average, one Lego piece costs 10.4 cents. Also, I think it's nice to notice that this data is fairly linear. Trending Now."", 'Mar 23, 2022 ... The average LEGO price per piece can be anywhere between $.10 and $.19. Brick Finds & Flips occasionally links to product and/or services...', 'Mar 8, 2022 ... their ideas and released a set of ten Building ... Production costs in the income statement ... subsidiaries from average exchange rates.', 'Jul 11, 2022 ... Some of the priciest and most desirable Lego sets are getting pricier, including Lego Ideas, Star Wars, Harry Potter, Nintendo and more.']",0.0,1.0,0.0,0.0
"how much does legos cost
","['Under $25  $25 - $50  $50 - $75  $75 - $100  Over $100  About Us  Support  Attractions.', ""Aug 4, 2014 ... On average, one Lego piece costs 10.4 cents. Also, I think it's nice to notice that this data is fairly linear. Trending Now."", 'Mar 23, 2022 ... The average LEGO price per piece can be anywhere between $.10 and $.19. Brick Finds & Flips occasionally links to product and/or services...', 'Mar 8, 2022 ... their ideas and released a set of ten Building ... Production costs in the income statement ... subsidiaries from average exchange rates.', 'Jul 11, 2022 ... Some of the priciest and most desirable Lego sets are getting pricier, including Lego Ideas, Star Wars, Harry Potter, Nintendo and more.']",0.119,0.795,0.086,-0.2516
"pics of canada
","['Download the perfect canada pictures. Find over 100+ of the best free canada images. Free for commercial use  No attribution required  Copyright-free.', 'May 18, 2023 ... Find out what size your photos need to be and other requirements for your passport application. Canadian passport photo requirements are...', ""Join PICS May 29 in person or online for Dr. Allen's talk Geological Net Zero: How we will stop fossil fuels from causing global warming."", 'Download and use 3000+ Canada stock photos for free.  Thousands of new images every day  Completely Free to Use  High-quality videos and images from...', 'Progressive Intercultural Community Services (PICS) Society provides a broad spectrum of programs and services which includes Employment Programs, Settlement...']",0.065,0.504,0.43,0.9231
"pics of canada
","['Download the perfect canada pictures. Find over 100+ of the best free canada images. Free for commercial use  No attribution required  Copyright-free.', 'May 18, 2023 ... Find out what size your photos need to be and other requirements for your passport application. Canadian passport photo requirements are...', ""Join PICS May 29 in person or online for Dr. Allen's talk Geological Net Zero: How we will stop fossil fuels from causing global warming."", 'Download and use 3000+ Canada stock photos for free.  Thousands of new images every day  Completely Free to Use  High-quality videos and images from...', 'Progressive Intercultural Community Services (PICS) Society provides a broad spectrum of programs and services which includes Employment Programs, Settlement...']",0.0,1.0,0.0,0.0
"pics of canada
","['Download the perfect canada pictures. Find over 100+ of the best free canada images. Free for commercial use  No attribution required  Copyright-free.', 'May 18, 2023 ... Find out what size your photos need to be and other requirements for your passport application. Canadian passport photo requirements are...', ""Join PICS May 29 in person or online for Dr. Allen's talk Geological Net Zero: How we will stop fossil fuels from causing global warming."", 'Download and use 3000+ Canada stock photos for free.  Thousands of new images every day  Completely Free to Use  High-quality videos and images from...', 'Progressive Intercultural Community Services (PICS) Society provides a broad spectrum of programs and services which includes Employment Programs, Settlement...']",0.079,0.786,0.136,0.1531
"pics of canada
","['Download the perfect canada pictures. Find over 100+ of the best free canada images. Free for commercial use  No attribution required  Copyright-free.', 'May 18, 2023 ... Find out what size your photos need to be and other requirements for your passport application. Canadian passport photo requirements are...', ""Join PICS May 29 in person or online for Dr. Allen's talk Geological Net Zero: How we will stop fossil fuels from causing global warming."", 'Download and use 3000+ Canada stock photos for free.  Thousands of new images every day  Completely Free to Use  High-quality videos and images from...', 'Progressive Intercultural Community Services (PICS) Society provides a broad spectrum of programs and services which includes Employment Programs, Settlement...']",0.0,0.761,0.239,0.7841
"pics of canada
","['Download the perfect canada pictures. Find over 100+ of the best free canada images. Free for commercial use  No attribution required  Copyright-free.', 'May 18, 2023 ... Find out what size your photos need to be and other requirements for your passport application. Canadian passport photo requirements are...', ""Join PICS May 29 in person or online for Dr. Allen's talk Geological Net Zero: How we will stop fossil fuels from causing global warming."", 'Download and use 3000+ Canada stock photos for free.  Thousands of new images every day  Completely Free to Use  High-quality videos and images from...', 'Progressive Intercultural Community Services (PICS) Society provides a broad spectrum of programs and services which includes Employment Programs, Settlement...']",0.0,1.0,0.0,0.0
"garfield elementary school district
","['Garfield School is committed to providing the best education for our students by making positive use of our unique characteristics as a small rural school.', 'Dedicated To Excellence In Education. District Home ... Welcome to Garfield Elementary! Click the links above to find more information about our school!', 'Elementary Health & Physical Education Topics Letter ... 04/20/2023. Congratulations to the Garfield School District Teachers of the Year 2023!', 'Oct 5, 2022 ... District, Garfield Elementary. School, Garfield Elementary. CDS Code. 12 62836 6007892. School Address. 2200 Freshwater Rd.', 'Garfield Elementary School serves kindergarten through eighth grade in Alhambra, California.']",0.0,0.68,0.32,0.872
"garfield elementary school district
","['Garfield School is committed to providing the best education for our students by making positive use of our unique characteristics as a small rural school.', 'Dedicated To Excellence In Education. District Home ... Welcome to Garfield Elementary! Click the links above to find more information about our school!', 'Elementary Health & Physical Education Topics Letter ... 04/20/2023. Congratulations to the Garfield School District Teachers of the Year 2023!', 'Oct 5, 2022 ... District, Garfield Elementary. School, Garfield Elementary. CDS Code. 12 62836 6007892. School Address. 2200 Freshwater Rd.', 'Garfield Elementary School serves kindergarten through eighth grade in Alhambra, California.']",0.0,0.652,0.348,0.893
"garfield elementary school district
","['Garfield School is committed to providing the best education for our students by making positive use of our unique characteristics as a small rural school.', 'Dedicated To Excellence In Education. District Home ... Welcome to Garfield Elementary! Click the links above to find more information about our school!', 'Elementary Health & Physical Education Topics Letter ... 04/20/2023. Congratulations to the Garfield School District Teachers of the Year 2023!', 'Oct 5, 2022 ... District, Garfield Elementary. School, Garfield Elementary. CDS Code. 12 62836 6007892. School Address. 2200 Freshwater Rd.', 'Garfield Elementary School serves kindergarten through eighth grade in Alhambra, California.']",0.0,0.811,0.189,0.636
